,animal_id,2024-04-09 00:00:00,2024-04-12 00:00:00,2024-04-15 00:00:00,2024-04-18 00:00:00,2024-04-21 00:00:00,2024-04-24 00:00:00,2024-04-27 00:00:00,2024-04-30 00:00:00,2024-05-03 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,2024-05-12 00:00:00,2024-05-15 00:00:00,2024-05-18 00:00:00,2024-05-21 00:00:00,2024-05-24 00:00:00,2024-05-27 00:00:00,2024-05-30 00:00:00,2024-06-02 00:00:00,2024-06-05 00:00:00,2024-06-08 00:00:00,2024-06-11 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-20 00:00:00,2024-06-23 00:00:00,2024-06-26 00:00:00,2024-06-29 00:00:00,sex,sucrose,diet,week 1-3,week 4-6,week 7-9,week 10-12,loge_week 1-3,loge_week 4-6,loge_week 7-9,loge_week 10-12
1,B3203,10.746633333333342,11.630849999999997,11.69886666666667,11.766883333333332,11.766883333333338,11.562833333333336,11.494816666666662,11.154733333333338,11.222750000000001,11.97093333333334,10.47456666666666,11.222750000000001,10.610600000000002,12.243000000000002,9.998450000000004,10.474566666666666,11.902916666666668,12.379033333333336,12.651100000000007,11.834899999999996,10.27051666666667,11.630850000000002,11.222750000000001,11.834900000000005,11.154733333333333,10.066466666666667,12.99118333333334,10.882666666666667,female,No,experimental,11.653522222222222,11.271333333333335,11.358783333333335,11.39765,2.4556084709886234,2.422262629246665,2.4299913066183234,2.4334071937997304
2,B3204,10.746633333333342,11.630849999999997,11.69886666666667,11.766883333333332,11.766883333333338,11.562833333333336,11.494816666666662,11.154733333333338,11.222750000000001,11.97093333333334,10.47456666666666,11.222750000000001,10.610600000000002,12.243000000000002,9.998450000000004,10.474566666666666,11.902916666666668,12.379033333333336,12.651100000000007,11.834899999999996,10.27051666666667,11.630850000000002,11.222750000000001,11.834900000000005,11.154733333333333,10.066466666666667,12.99118333333334,10.882666666666667,female,No,experimental,11.653522222222222,11.271333333333335,11.358783333333335,11.39765,2.4556084709886234,2.422262629246665,2.4299913066183234,2.4334071937997304
3,B3205,11.426800000000009,12.106966666666667,12.787133333333333,12.787133333333333,12.515066666666673,13.059199999999999,12.243000000000011,12.923166666666667,11.562833333333336,12.923166666666667,11.97093333333334,12.515066666666662,11.562833333333339,14.827633333333333,10.746633333333342,12.515066666666662,12.923166666666667,12.379033333333336,12.243000000000002,12.651099999999998,11.97093333333334,13.603333333333335,11.018700000000004,12.106966666666667,12.787133333333342,11.56283333333333,13.603333333333335,13.195233333333338,female,No,control,12.583083333333336,12.612233333333336,12.204133333333335,12.553933333333335,2.532353319279893,2.5346672424102903,2.501774692174399,2.5300340294888017
4,B3206,10.746633333333342,12.106966666666676,12.787133333333324,11.834900000000005,12.106966666666667,11.69886666666667,10.338533333333347,10.746633333333323,11.290766666666674,11.018700000000004,11.562833333333336,11.426799999999998,10.066466666666667,11.154733333333338,9.93043333333333,11.195039506172842,10.610599999999998,10.610600000000007,10.610599999999998,11.698866666666678,11.15473333333333,11.562833333333336,10.882666666666667,10.474566666666671,11.97093333333334,10.610599999999998,10.882666666666667,12.379033333333336,female,No,control,11.81222777777778,11.038133333333334,10.830124691358025,11.251900000000003,2.4691352472868253,2.4013559444273516,2.382331574460749,2.4205370032791955
5,B3207,12.379033333333327,12.787133333333342,11.97093333333333,11.69886666666667,12.243000000000002,12.243000000000002,12.379033333333336,10.882666666666664,11.69886666666666,12.106966666666667,10.2025,11.29076666666667,11.69886666666667,13.73936666666668,9.794399999999996,11.290766666666674,12.106966666666667,12.651099999999998,11.018700000000004,11.562833333333336,11.834899999999996,11.290766666666674,12.243000000000002,11.97093333333334,12.379033333333336,11.562833333333336,10.338533333333332,13.059199999999993,female,No,experimental,12.220327777777781,11.66,11.465666666666667,11.834900000000003,2.5031007764424555,2.4561641809223462,2.439357062605965,2.471052793416097
6,B3208,12.243000000000002,14.691599999999998,13.73936666666666,13.195233333333338,12.515066666666668,12.787133333333342,13.195233333333338,13.73936666666666,13.46730000000001,12.787133333333333,13.059200000000004,14.827633333333342,12.243000000000002,12.515066666666673,11.290766666666665,13.331266666666673,13.73936666666667,13.331266666666664,14.691600000000001,14.283500000000002,13.059199999999993,13.195233333333338,13.059200000000004,14.827633333333342,10.882666666666667,11.56283333333333,14.827633333333342,14.147466666666666,female,No,experimental,13.35393888888889,13.234100000000003,13.389566666666667,13.214666666666671,2.591811389185045,2.5827968318557124,2.5944757967198586,2.5813273238763528
7,B3209,9.522333333333336,18.957544266666673,11.398199999999992,15.580400000000008,14.857099999999992,13.138433333333339,12.998666666666665,12.7913,12.873833333333337,12.914066666666663,12.451633333333334,13.675933333333333,14.191866666666664,13.78584,10.937433333333331,13.522066666666674,14.471399999999992,15.244466666666675,13.826899999999995,14.162833333333337,14.692866666666664,15.287600000000005,13.472299999999994,14.016433333333339,12.612966666666665,15.45183333333333,14.446099999999998,15.828777599999999,female,Yes,control,14.48839071111111,13.24063904761905,13.836852380952381,14.445144419047619,2.6733476881296263,2.5832908157805594,2.627335495201661,2.6703583317254456
8,B3210,12.106966666666676,21.642228205128202,13.5793,11.083833333333335,15.255666666666674,14.274400000000004,13.29313333333333,14.184399999999995,14.668400000000002,13.397233333333336,14.449833333333338,13.590499999999995,14.571766666666669,16.279233333333334,12.212333333333339,14.643099999999999,15.78196666666667,15.599066666666666,14.02016666666667,14.660933333333336,16.511899999999994,15.45183333333334,14.696599999999995,15.330733333333335,15.165666666666663,15.949100000000003,15.566300000000002,14.971566666666671,female,Yes,control,14.854760256410257,14.448766666666662,14.775638095238095,15.30454285714286,2.698320369868838,2.6706090591279956,2.692979749854573,2.7281497030942434
9,B3211,12.243000000000002,12.583083333333335,12.787133333333339,12.174983333333333,12.106966666666667,12.447050000000004,12.515066666666668,12.651100000000007,12.106966666666667,11.426799999999998,12.583083333333335,12.311016666666669,11.69886666666667,12.855150000000005,11.902916666666668,12.379033333333332,11.970933333333335,12.515066666666662,12.038950000000003,11.902916666666668,12.99118333333333,11.970933333333335,11.766883333333332,12.651099999999998,11.630850000000002,12.243000000000002,11.154733333333333,11.018699999999999,female,No,control,12.435713888888891,12.233283333333336,12.243,11.7766,2.5205724852487434,2.504160379190602,2.5049543450917784,2.4661145117755146
10,B3212,12.243000000000002,12.583083333333335,12.787133333333339,12.174983333333333,12.106966666666667,12.447050000000004,12.515066666666668,12.651100000000007,12.106966666666667,11.426799999999998,12.583083333333335,12.311016666666669,11.69886666666667,12.855150000000005,11.902916666666668,12.379033333333332,11.970933333333335,12.515066666666662,12.038950000000003,11.902916666666668,12.99118333333333,11.970933333333335,11.766883333333332,12.651099999999998,11.630850000000002,12.243000000000002,11.154733333333333,11.018699999999999,female,No,control,12.435713888888891,12.233283333333336,12.243,11.7766,2.5205724852487434,2.504160379190602,2.5049543450917784,2.4661145117755146
