,animal_id,2024-04-09 00:00:00,2024-04-12 00:00:00,2024-04-15 00:00:00,2024-04-18 00:00:00,2024-04-21 00:00:00,2024-04-24 00:00:00,2024-04-27 00:00:00,2024-04-30 00:00:00,2024-05-03 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,2024-05-12 00:00:00,2024-05-15 00:00:00,2024-05-18 00:00:00,2024-05-21 00:00:00,2024-05-24 00:00:00,2024-05-27 00:00:00,2024-05-30 00:00:00,2024-06-02 00:00:00,2024-06-05 00:00:00,2024-06-08 00:00:00,2024-06-11 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-20 00:00:00,2024-06-23 00:00:00,2024-06-26 00:00:00,2024-06-29 00:00:00,sex,sucrose,diet,week 1-3,week 4-6,week 7-9,week 10-12,loge_week 1-3,loge_week 4-6,loge_week 7-9,loge_week 10-12
30,B3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,experimental,,,,,,,,
31,B3233,0.5707007071303154,0.5237018253666421,1.1514753079410207,1.1263579188107486,1.1322091287785976,0.7312094030312399,0.878892090342969,1.001129305477131,0.5836581942928425,1.2638613530551788,1.1134852568814833,0.4595540308747856,1.0768476806212657,0.6090851434913583,1.212425135198282,0.7267202780067272,1.2572787418413485,0.5672016662582697,0.6405387065764429,0.654014275438499,0.7964959568733152,1.0137221269296737,1.0048557526416582,1.2148574695744518,1.030561364918538,0.7477846338909804,2.687168177734219,0.3666264473525039,male,Yes,experimental,0.9239742790452029,0.8725172806705779,0.8363821085989835,1.1522251390060034,-0.079071044259062,-0.13637281917552582,-0.17866970261892628,0.1416949763440598
32,B3234,0.4718170979963428,0.5457161615379393,0.8634398709158412,1.6219554030874774,1.441110201349504,1.158539573633912,1.0462321659857277,1.4554153393776033,0.9620016102495882,1.0619946091644201,1.043892428326391,1.116301151678509,1.799247065113276,0.4084594650632383,0.8079289131920715,0.7693426856162698,0.8259958071278826,0.9580231089665049,0.7412689644861052,0.6562040553785838,0.7499474918612382,0.6342005424633925,0.6972691878352252,0.6206462001610243,0.5921424487462219,0.40548885077186986,0.6529950324118419,0.4827248223474638,male,Yes,experimental,1.1128322294184,1.1210445241390037,0.7869587180898081,0.5836381549624343,0.10690832366132291,0.11426086153410585,-0.23957948671841423,-0.538474085850934
33,B3235,0.5399991660712073,0.5939990826783278,1.8870152146309926,1.2486482071387732,1.7791857737949377,1.249050477824063,1.0010188421310557,1.127507263625863,1.4152614109732442,1.147609955014726,1.1863890826154966,0.8250206054665746,1.81608906137208,0.898359076165279,1.0405401726156442,0.6133444801591308,0.7217885438909694,0.7194157029823497,0.8899690361096878,0.7530507228620434,0.6431598368335331,0.6712173720259969,1.1112522440978336,1.164975904598546,1.0166775850256788,0.7352270371138294,0.7739424200915075,0.7195616883116884,male,Yes,control,1.293152933033025,1.202319493604752,0.7687526422076225,0.88469346446644,0.2570833704698877,0.18425260246185796,-0.2629860228492704,-0.1225140618079319
34,B3236,0.5174325097313158,0.5572350104798787,1.8911454804906533,1.3345921559018112,1.4885886382156683,1.5833374172996808,1.0554491878444536,1.2852548395001233,0.8644487587883811,1.3068891531845968,1.4826548114957832,1.1230740764818532,0.9952908155309527,0.8841486219837766,0.8206321979906881,0.5447894423635663,1.0813036020583184,0.6916654170948732,0.47886302376868406,0.43981594924991146,0.7129474299285613,0.6301515924157434,0.6594763726839199,0.5050044295327312,0.5712243731111653,0.6574252342446413,0.6123709174922111,0.5309973045822102,male,Yes,control,1.3183913150386912,1.1345372967093523,0.6814310089220862,0.5952357462946603,0.2764122926503798,0.1262248997166494,-0.383560267126953,-0.5187977396479247
35,B3237,0.4173566019260021,0.4845174344198418,1.0026921953724743,1.3063124784341569,1.385210359779678,0.6199996937025241,0.7331383239402106,1.0190857360668677,0.7021451961417653,0.8055470472923304,0.6315649759045986,0.5068610634648367,0.8689046802254349,0.6154741484930165,0.7590431689325634,0.46817695098904744,0.5366764201392388,0.6259850922054203,0.7113839487225787,0.3577842800928261,1.158539573633913,0.4892481307575647,0.4706567017887773,0.38906179711586614,0.522220489630438,0.38862403419365427,0.45688884594013485,0.29334816127268953,male,Yes,experimental,0.9219784142748143,0.7356546925126929,0.6596556335307983,0.4300068800998749,-0.08123346754904703,-0.306994438128568,-0.4160373475072098,-0.843954070190264
36,B3238,0.5320894421893311,0.48631830737734577,0.9322623131585388,1.4057888728850556,1.2403929130754392,1.4745049118977083,1.1893517963369418,0.8247230863156669,0.5965614222443281,0.7263151942397224,0.7539701987141341,0.8420866345394651,1.074062729723106,0.6143770466240455,1.268600833129135,0.7621970879170477,1.2423812533047895,0.5589445311391683,0.5857061177815893,0.8431593563669034,1.0883250540197351,0.7621970879170487,0.7003898331514113,1.1302825108623538,0.7671410690278612,0.6450958989552468,0.5144830343440073,0.44169321244792925,male,Yes,experimental,1.1214365191218383,0.7760137589143525,0.9070448905226239,0.7087546638151226,0.11461046982890531,-0.25358502839637015,-0.09756333668203014,-0.3442458436230282
37,B3239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,control,,,,,,,,
38,B3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,control,,,,,,,,
39,B3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,control,,,,,,,,
40,B3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,control,,,,,,,,
41,B3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,experimental,,,,,,,,
42,B3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,experimental,,,,,,,,
43,B3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,experimental,,,,,,,,
44,B3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,No,experimental,,,,,,,,
45,B3247,0.5572462670706,0.5637258748272345,1.3719547582506875,1.601037327452424,0.8079289131920705,1.737809360450869,1.7378093604508686,1.608235855504973,0.8121135246551446,1.5033430181678165,1.5929919137466277,0.8689046802254343,2.1179551580495,1.2403929130754392,1.0921649105611375,0.9388165510481705,0.9636942817045732,0.8844208352294615,0.9200167202386952,0.8344243357720434,0.5685425685425687,0.7409264715100606,0.35036479041348206,0.6872692385963893,0.7129474299285617,0.440936703397982,0.9914425197444064,0.4307390722485063,male,Yes,experimental,1.3033775991040257,1.3919910090607048,0.8860114575852356,0.6220894608341984,0.26495904825934297,0.3307351028832541,-0.12102539664889295,-0.4746713688774563
46,B3248,0.3629387795492916,0.40649143309520674,1.1585395736339146,0.8988669105780354,0.9223757374700772,0.9799313893653516,0.7619625657361506,0.6126891975948581,0.8109777015437392,0.4416932124479295,0.38989312574218216,0.5397741195339829,0.7218592728026691,0.4483389445912057,0.6802031587623356,0.4411880353082634,0.732605906856739,0.6652551457975989,0.6758147512864495,0.5557858765405935,0.4684218646482796,0.5562828905146966,0.4541189069490955,0.4643353053056558,0.27835041704191404,0.3924085652630997,0.4998537676565678,0.5393201463468213,male,Yes,experimental,0.854694601646456,0.5664607963223667,0.6027535341714657,0.4549528570111216,-0.15701106491007377,-0.5683474042231813,-0.5062468985262409,-0.7875614763637413
